Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
2017S001328,Ciutat Vella,El Raval,Pelai,Friday,February,17,12,Morning,1,0,1,2,2.166857,41.385626
2017S005739,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Palau / Marquès de l'Argentera,Sunday,July,2,12,Morning,1,0,1,1,2.183262,41.38258
2017S000459,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Parc Ciutadella,Tuesday,January,17,16,Afternoon,1,0,1,1,2.186597,41.388181
2017S006949,Ciutat Vella,la Barceloneta,Almirall Cervera,Sunday,August,13,0,Night,1,0,1,1,2.1884240000000004,41.378192
2017S004227,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Ciutadella,Friday,May,12,14,Afternoon,0,0,0,1,2.186597,41.388181
2017S001390,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Pla Palau,Sunday,February,19,16,Afternoon,1,0,1,1,2.183294,41.383379
2017S008718,Ciutat Vella,la Barceloneta,Joan Borbó Comte Barcelona,Saturday,October,21,20,Afternoon,2,0,2,1,2.188231,41.378482
2017S003375,Ciutat Vella,la Barceloneta,B-10 (Besòs),Thursday,April,13,18,Afternoon,1,0,1,2,2.2018,41.392004
2017S007932,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Litoral (Llobregat),Monday,September,25,19,Afternoon,1,0,1,3,2.183891,41.381171
2017S007604,Ciutat Vella,la Barceloneta,Doctor Aiguader,Thursday,September,14,12,Morning,3,0,3,1,2.187019,41.382208
2017S004166,Ciutat Vella,la Barceloneta,Doctor Aiguader,Wednesday,May,10,18,Afternoon,1,0,1,2,2.187019,41.382208
2017S010744,Ciutat Vella,la Barceloneta,Doctor Aiguader,Friday,December,29,8,Morning,1,0,1,2,2.189087,41.38315
2017S004266,Ciutat Vella,la Barceloneta,Pizarro / Ginebra,Saturday,May,13,17,Afternoon,2,0,2,2,2.188342,41.381596
2017S001054,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Rda Litoral(Llobre,Wednesday,February,8,16,Afternoon,1,0,1,5,2.183891,41.381171
2017S008486,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Isabel Ii,Sunday,October,15,18,Afternoon,1,0,1,2,2.182552,41.381358
2017S004804,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Colom / Antonio López,Wednesday,May,31,22,Night,0,1,1,2,2.1819740000000003,41.381015999999995
2017S003350,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Sota Muralla / Isabel Ii,Wednesday,April,12,19,Afternoon,0,0,0,2,2.1822060000000003,41.381336
2017S000851,Ciutat Vella,la Barceloneta,Rda Litoral(Llobre,Wednesday,February,1,10,Morning,1,0,1,2,2.193746,41.386113
2017S008971,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Marquès de l'Argentera,Monday,October,30,15,Afternoon,1,0,1,2,2.185192,41.384459
2017S005223,Ciutat Vella,El Barri Gòtic,Catalunya / Portal de l'Àngel,Wednesday,June,14,21,Afternoon,2,0,2,1,2.171319,41.386944
2017S008716,Ciutat Vella,El Barri Gòtic,Catalunya,Saturday,October,21,17,Afternoon,1,0,1,2,2.17103,41.387632
2017S004623,Ciutat Vella,El Barri Gòtic,Catedral,Thursday,May,25,16,Afternoon,1,0,1,1,2.175365,41.384615999999994
2017S006026,Ciutat Vella,El Barri Gòtic,Laietana / Antoni Maura,Tuesday,July,11,16,Afternoon,2,0,2,1,2.176959,41.385301
2017S010256,Ciutat Vella,El Barri Gòtic,Laietana,Monday,December,11,13,Morning,1,0,1,2,2.173553,41.387734
2017S000606,Ciutat Vella,El Barri Gòtic,Via Laietana / Pl Antoni Maura,Monday,January,23,15,Afternoon,1,0,1,1,2.176959,41.385301
2017S002095,Ciutat Vella,El Barri Gòtic,Via Laietana,Wednesday,March,15,20,Afternoon,3,0,3,2,2.176281,41.385674
2017S006906,Ciutat Vella,la Barceloneta,Ramon Trias Fargas / Litoral,Thursday,August,10,22,Night,1,0,1,2,2.195364,41.386727
2017S010538,Ciutat Vella,la Barceloneta,Ramon Trias Fargas,Wednesday,December,20,16,Afternoon,2,0,2,2,2.195657,41.386345
2017S005721,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas,Friday,June,30,17,Afternoon,1,0,1,2,2.195364,41.386727
2017S003638,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Gas,Monday,April,24,7,Morning,1,0,1,2,2.194296,41.382535
2017S008440,Ciutat Vella,la Barceloneta,Sant Elm,Friday,October,13,17,Afternoon,0,0,0,1,2.1894310000000003,41.376605
2017S001444,Ciutat Vella,la Barceloneta,Cermeño,Monday,February,20,22,Night,1,0,1,1,2.1903669999999997,41.381944
2017S000764,Ciutat Vella,la Barceloneta,Ramon Trias Fargas,Sunday,January,29,10,Morning,1,0,1,2,2.195974,41.386421
2017S002106,Ciutat Vella,la Barceloneta,Pg Marítim Barcelo,Thursday,March,16,5,Night,1,0,1,1,2.194666,41.383404999999996
2017S008850,Ciutat Vella,la Barceloneta,Sota Muralla / Palau,Wednesday,October,25,23,Night,1,0,1,2,2.184135,41.382152000000005
2017S005532,Ciutat Vella,la Barceloneta,Marítim de la Barceloneta / Judici,Sunday,June,25,18,Afternoon,2,0,2,1,2.19062,41.376775
2017S005717,Ciutat Vella,la Barceloneta,Mar / Almirall Aixada,Friday,June,30,17,Afternoon,1,0,1,2,2.18896,41.377193
2017S004877,Ciutat Vella,la Barceloneta,Almirall Aixada / Baluard,Friday,June,2,18,Afternoon,1,0,1,2,2.189986,41.377429
2017S008446,Ciutat Vella,la Barceloneta,Litoral / Ramon Trias Fargas,Friday,October,13,20,Afternoon,2,0,2,2,2.195364,41.386727
2017S008482,Ciutat Vella,la Barceloneta,Pau Vila,Sunday,October,15,12,Morning,0,0,0,2,2.184747,41.382178
2017S003370,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Lluís Companys / Comerç,Thursday,April,13,16,Afternoon,3,0,3,1,2.181406,41.389262
2017S004245,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Francesc Cambó / Freixures,Friday,May,12,19,Afternoon,1,0,1,1,2.177675,41.38623
2017S003801,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Pujades,Friday,April,28,21,Afternoon,1,0,1,2,2.183824,41.389514
2017S007110,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Pujades,Tuesday,August,22,16,Afternoon,1,0,1,1,2.184155,41.389768
2017S010633,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana,Sunday,December,24,14,Afternoon,1,0,1,2,2.174919,41.387003
2017S005097,Eixample,Sant Antoni,Corts Catalanes / Vilamarí,Saturday,June,10,16,Afternoon,1,0,1,2,2.15178,41.377044
2017S000993,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Av Francesc Cambó,Monday,February,6,12,Morning,0,0,0,1,2.178684,41.386873
2017S006259,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Jonqueres / Laietana,Tuesday,July,18,11,Morning,1,0,1,1,2.174323,41.38729
2017S009475,Eixample,Sant Antoni,Paral·Lel / Floridablanca,Wednesday,November,15,17,Afternoon,1,0,1,2,2.1541669999999997,41.375
2017S005023,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana / Jonqueres,Thursday,June,8,16,Afternoon,1,0,1,2,2.174323,41.38729
2017S001793,Eixample,Sant Antoni,Av Paral·Lel,Saturday,March,4,19,Afternoon,1,0,1,2,2.152588,41.374777
2017S007234,Eixample,Sant Antoni,Rocafort / Sepúlveda,Tuesday,August,29,17,Afternoon,2,0,2,2,2.155303,41.377779
2017S002206,Eixample,Sant Antoni,Entença / Sepúlveda,Sunday,March,19,11,Morning,1,0,1,2,2.1541650000000003,41.376925
2017S006779,Eixample,Sant Antoni,Corts Catalanes,Saturday,August,5,11,Morning,1,0,1,2,2.1540209999999997,41.378378999999995
2017S003387,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Laietana / Antoni Maura,Thursday,April,13,22,Night,1,0,1,2,2.176959,41.385301
2017S000718,Ciutat Vella,"Sant Pere, Santa Caterina I la Ribera",Via Laietana,Friday,January,27,11,Morning,2,0,2,2,2.178172,41.384525
2017S003566,Eixample,la Nova Esquerra de l'Eixample,Aragó / Rocafort,Friday,April,21,14,Afternoon,1,0,1,2,2.1505389999999998,41.381378999999995
2017S007209,Eixample,la Nova Esquerra de l'Eixample,Calàbria,Monday,August,28,7,Morning,0,0,0,5,2.1511259999999996,41.382784
2017S010000,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Diputació,Thursday,November,30,19,Afternoon,3,0,3,4,2.155061,41.381374
2017S008905,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Calàbria,Friday,October,27,16,Afternoon,2,0,2,2,2.1494,41.383924
2017S005752,Eixample,la Nova Esquerra de l'Eixample,Entença / Roma,Monday,July,3,4,Night,0,0,0,1,2.14719,41.38219
2017S003931,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Viladomat,Wednesday,May,3,19,Afternoon,0,0,0,2,2.1505389999999998,41.384784
2017S005140,Eixample,la Nova Esquerra de l'Eixample,Comte Borrell,Monday,June,12,12,Morning,0,0,0,3,2.153286,41.384287
2017S010492,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Tuesday,December,19,12,Morning,1,0,1,3,2.158433,41.381699
2017S004160,Eixample,la Nova Esquerra de l'Eixample,Llança / Roma,Wednesday,May,10,14,Afternoon,1,0,1,2,2.1443529999999997,41.380924
2017S001020,Eixample,la Nova Esquerra de l'Eixample,Calàbria / Mallorca,Tuesday,February,7,14,Afternoon,1,0,1,2,2.1494,41.383924
2017S002446,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Calàbria,Monday,March,27,14,Afternoon,1,0,1,2,2.1494,41.383924
2017S000205,Eixample,la Nova Esquerra de l'Eixample,Rocafort / Gv Corts Catalanes,Monday,January,9,22,Night,1,0,1,2,2.154035,41.37874
2017S007525,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Sunday,September,10,20,Afternoon,1,0,1,2,2.154613,41.379486
2017S002512,Eixample,la Nova Esquerra de l'Eixample,València / Viladomat,Wednesday,March,29,11,Morning,2,0,2,2,2.151529,41.384027
2017S001018,Eixample,la Nova Esquerra de l'Eixample,Aragó / Comte d'Urgell,Tuesday,February,7,13,Morning,1,0,1,1,2.155059,41.384771
2017S006939,Eixample,la Nova Esquerra de l'Eixample,València / Tarragona,Saturday,August,12,13,Morning,1,0,1,2,2.14483,41.378807
2017S009025,Eixample,la Nova Esquerra de l'Eixample,València / Vilamarí,Wednesday,November,1,8,Morning,1,0,1,2,2.147159,41.38053
2017S008956,Eixample,la Nova Esquerra de l'Eixample,València / Vilamarí,Monday,October,30,8,Morning,1,0,1,2,2.147159,41.38053
2017S001829,Eixample,la Nova Esquerra de l'Eixample,Comte D'Urgell / Aragó,Monday,March,6,9,Morning,1,0,1,2,2.155059,41.384771
2017S006292,Eixample,la Nova Esquerra de l'Eixample,Entença / Diputació,Tuesday,July,18,23,Night,1,0,1,2,2.151653,41.378821
2017S010591,Eixample,la Nova Esquerra de l'Eixample,Entença,Friday,December,22,6,Morning,0,0,0,2,2.1513299999999997,41.379217
2017S002544,Eixample,la Nova Esquerra de l'Eixample,Aragó / Vilamarí,Thursday,March,30,13,Morning,1,0,1,2,2.1482810000000003,41.379678000000006
2017S006310,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / Rocafort,Wednesday,July,19,17,Afternoon,1,0,1,1,2.154035,41.37874
2017S010193,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes,Thursday,December,7,13,Morning,1,0,1,2,2.155003,41.37912
2017S009343,Eixample,la Nova Esquerra de l'Eixample,Entença / Josep Tarradellas,Friday,November,10,20,Afternoon,1,0,1,2,2.1426279999999998,41.385659000000004
2017S003804,Eixample,la Nova Esquerra de l'Eixample,Entença,Friday,April,28,22,Night,1,0,1,2,2.148774,41.380869
2017S001088,Eixample,la Nova Esquerra de l'Eixample,Aragó / Viladomat,Thursday,February,9,9,Morning,1,0,1,2,2.152804,41.383075
2017S002040,Eixample,la Nova Esquerra de l'Eixample,Gv Corts Catalanes / Calàbria,Saturday,March,11,5,Night,1,0,1,2,2.155159,41.379583000000004
2017S002208,Eixample,la Nova Esquerra de l'Eixample,Rocafort / Rosselló,Sunday,March,19,12,Morning,1,0,1,1,2.146032,41.384782
2017S001117,Eixample,la Nova Esquerra de l'Eixample,Av Roma / Entença,Friday,February,10,11,Morning,1,0,1,2,2.14719,41.38219
2017S005803,Eixample,la Nova Esquerra de l'Eixample,Diputació,Tuesday,July,4,11,Morning,1,0,1,2,2.1534459999999997,41.380028
2017S006180,Eixample,la Nova Esquerra de l'Eixample,València / Rocafort,Saturday,July,15,19,Afternoon,1,0,1,2,2.149421,41.382228000000005
2017S005492,Eixample,la Nova Esquerra de l'Eixample,València,Friday,June,23,10,Morning,1,0,1,2,2.1492080000000002,41.381935
2017S000584,Eixample,la Nova Esquerra de l'Eixample,Diputació,Sunday,January,22,2,Night,1,0,1,2,2.154055,41.380763
2017S006257,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell,Tuesday,July,18,10,Morning,2,0,2,1,2.15237,41.386612
2017S004306,Eixample,Sant Antoni,Corts Catalanes / Comte Borrell,Monday,May,15,9,Morning,1,0,1,1,2.157427,41.381284
2017S009867,Eixample,Sant Antoni,Comte d'Urgell,Monday,November,27,10,Morning,2,0,2,2,2.159047,41.381577
2017S003481,Eixample,Sant Antoni,Villarroel,Wednesday,April,19,10,Morning,1,0,1,2,2.162641,41.380635
2017S001344,Eixample,Sant Antoni,Rda Sant Pau / Manso,Friday,February,17,18,Afternoon,1,0,1,1,2.163143,41.378668
2017S007747,Eixample,Sant Antoni,Paral·Lel / Calàbria,Tuesday,September,19,13,Morning,2,0,2,1,2.160933,41.374978000000006
2017S006016,Eixample,la Nova Esquerra de l'Eixample,París,Tuesday,July,11,11,Morning,1,0,1,2,2.143944,41.386772
2017S005109,Eixample,Sant Antoni,Comte Borrell / Manso,Saturday,June,10,20,Afternoon,1,0,1,2,2.162058,41.377777
2017S009172,Eixample,Sant Antoni,Comte d'Urgell / Floridablanca,Monday,November,6,19,Afternoon,1,0,1,1,2.160946,41.380328999999996
2017S003949,Eixample,Sant Antoni,Comte d'Urgell / Floridablanca,Thursday,May,4,11,Morning,1,0,1,2,2.160946,41.380328999999996
2017S004732,Eixample,Sant Antoni,Comte d'Urgell,Monday,May,29,18,Afternoon,1,0,1,2,2.160586,41.380819
2017S005384,Eixample,Sant Antoni,Comte d'Urgell / Sepúlveda,Monday,June,19,18,Afternoon,1,0,1,2,2.159811,41.381177
2017S007547,Eixample,Sant Antoni,Corts Catalanes,Tuesday,September,12,9,Morning,2,0,2,3,2.160797,41.383476
2017S008711,Eixample,Sant Antoni,Sepúlveda,Saturday,October,21,14,Afternoon,2,0,2,3,2.160201,41.381328
2017S003131,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Rosselló,Wednesday,April,5,8,Morning,1,0,1,2,2.1482810000000003,41.386492
2017S009754,Eixample,Sant Antoni,Comte d'Urgell / Sepúlveda,Thursday,November,23,19,Afternoon,1,0,1,2,2.159811,41.381177
2017S009727,Eixample,Sant Antoni,Manso / Viladomat,Wednesday,November,22,19,Afternoon,1,0,1,2,2.160939,41.376927
2017S007135,Eixample,Sant Antoni,Calàbria,Wednesday,August,23,10,Morning,1,0,1,1,2.1605830000000004,41.375355
2017S003080,Eixample,la Nova Esquerra de l'Eixample,Viladomat / Còrsega,Monday,April,3,18,Afternoon,0,0,0,2,2.14715,41.387342
2017S007733,Eixample,Sant Antoni,Corts Catalanes,Monday,September,18,23,Night,1,0,1,1,2.161291,41.383845
2017S007239,Eixample,Sant Antoni,Corts Catalanes / Muntaner,Tuesday,August,29,21,Afternoon,1,0,1,2,2.1619639999999998,41.384685
2017S009133,Eixample,Sant Antoni,Muntaner,Sunday,November,5,0,Night,0,1,1,1,2.162809,41.384192
2017S004655,Eixample,Sant Antoni,Corts Catalanes / Muntaner,Friday,May,26,15,Afternoon,1,0,1,2,2.1619639999999998,41.384685
2017S004538,Eixample,Sant Antoni,Sant Pau,Monday,May,22,19,Afternoon,1,0,1,2,2.163581,41.378142
2017S004916,Eixample,Sant Antoni,Sant Pau / Manso,Sunday,June,4,18,Afternoon,1,0,1,2,2.163143,41.378668
2017S006574,Eixample,la Nova Esquerra de l'Eixample,Josep Tarradellas / Sarrià,Friday,July,28,15,Afternoon,1,0,1,2,2.1436450000000002,41.390505
2017S006195,Eixample,la Nova Esquerra de l'Eixample,Comte d'Urgell / Provença,Sunday,July,16,7,Morning,2,0,2,1,2.151673,41.387327
2017S008472,Eixample,la Nova Esquerra de l'Eixample,París / Comte Borrell,Saturday,October,14,22,Night,1,0,1,2,2.147162,41.389053999999994
2017S010311,Eixample,Sant Antoni,Floridablanca / Viladomat,Wednesday,December,13,15,Afternoon,1,0,1,2,2.158684,41.37863
2017S005451,Eixample,Sant Antoni,Corts Catalanes,Wednesday,June,21,13,Morning,1,0,1,2,2.1545240000000003,41.378754
2017S003423,Eixample,Sant Antoni,Corts Catalanes / Viladomat,Saturday,April,15,15,Afternoon,1,0,1,3,2.156297,41.380433000000004
2017S005696,Eixample,Sant Antoni,Corts Catalanes / Viladomat,Friday,June,30,8,Morning,1,0,1,2,2.156297,41.380433000000004
2017S010566,Eixample,Sant Antoni,Sepúlveda / Calàbria,Thursday,December,21,16,Afternoon,1,0,1,2,2.156427,41.378622
2017S001103,Eixample,la Nova Esquerra de l'Eixample,Av Sarrià,Thursday,February,9,18,Afternoon,1,0,1,2,2.1442930000000002,41.390273
2017S005603,Eixample,la Sagrada Família,València / Cartagena,Tuesday,June,27,14,Afternoon,1,0,1,2,2.18111,41.406037
2017S008266,Eixample,la Sagrada Família,Aragó / Cartagena,Friday,October,6,22,Night,1,0,1,2,2.182219,41.405190999999995
2017S000008,Eixample,la Dreta de l'Eixample,Aragó / Pau Claris,Sunday,January,1,10,Morning,2,0,2,2,2.1663759999999996,41.393276
2017S000046,Eixample,la Dreta de l'Eixample,Roger De Llúria / Aragó,Tuesday,January,3,9,Morning,1,0,1,2,2.167508,41.39414
2017S000469,Eixample,la Dreta de l'Eixample,Aragó / Roger de Llúria,Tuesday,January,17,16,Afternoon,1,0,1,1,2.167508,41.39414
2017S000482,Eixample,la Dreta de l'Eixample,València,Wednesday,January,18,10,Morning,1,0,1,2,2.163202,41.392469
2017S003291,Eixample,la Dreta de l'Eixample,Diagonal / Pau Claris,Monday,April,10,14,Afternoon,1,0,1,2,2.161465,41.397016
2017S003137,Eixample,la Dreta de l'Eixample,Provença / Pau Claris,Wednesday,April,5,8,Morning,1,0,1,2,2.162979,41.395876
2017S006502,Eixample,la Sagrada Família,Aragó,Tuesday,July,25,20,Afternoon,2,0,2,2,2.181477,41.404516
2017S000114,Eixample,la Dreta de l'Eixample,Aragó / Pg Gràcia,Thursday,January,5,15,Afternoon,1,0,1,2,2.164884,41.392165000000006
2017S000965,Eixample,la Dreta de l'Eixample,Pau Claris / Av Diagonal,Sunday,February,5,3,Night,1,0,1,2,2.161465,41.397016
2017S009842,Eixample,la Dreta de l'Eixample,Gràcia / Diagonal,Sunday,November,26,8,Morning,1,0,1,1,2.159495,41.396524
2017S007351,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia,Saturday,September,2,17,Afternoon,2,0,2,2,2.159495,41.396524
2017S007236,Eixample,la Dreta de l'Eixample,Cinc d'Oros,Tuesday,August,29,20,Afternoon,1,0,1,2,2.159529,41.396527
2017S001735,Eixample,la Dreta de l'Eixample,Pg Gràcia,Thursday,March,2,16,Afternoon,1,0,1,2,2.160389,41.396215000000005
2017S005640,Eixample,la Sagrada Família,Aragó / Castillejos,Wednesday,June,28,20,Afternoon,1,0,1,2,2.181123,41.404365999999996
2017S004444,Eixample,la Dreta de l'Eixample,Provença / Pau Claris,Friday,May,19,18,Afternoon,1,0,1,2,2.162979,41.395876
2017S009769,Eixample,la Dreta de l'Eixample,Balmes / Provença,Friday,November,24,9,Morning,2,0,2,2,2.1585,41.392446
2017S009732,Eixample,la Sagrada Família,Mallorca / Dos de Maig,Thursday,November,23,7,Morning,1,0,1,2,2.181123,41.407749
2017S006781,Eixample,la Sagrada Família,Cartagena / Mallorca,Saturday,August,5,13,Morning,1,0,1,2,2.179982,41.406896
2017S003107,Eixample,la Sagrada Família,Castillejos,Tuesday,April,4,12,Morning,1,0,1,2,2.178659,41.406379
2017S000508,Eixample,la Dreta de l'Eixample,Mallorca / Pau Claris,Thursday,January,19,10,Morning,1,0,1,4,2.164111,41.395009
2017S005620,Eixample,la Dreta de l'Eixample,València / Pau Claris,Wednesday,June,28,8,Morning,1,0,1,2,2.165261,41.394135999999996
2017S009915,Eixample,la Dreta de l'Eixample,València,Tuesday,November,28,14,Afternoon,1,0,1,2,2.165823,41.394725
2017S000033,Eixample,la Sagrada Família,Aragó / Castillejos,Monday,January,2,17,Afternoon,1,0,1,2,2.181123,41.404365999999996
2017S000973,Eixample,la Dreta de l'Eixample,Mallorca / Pau Claris,Sunday,February,5,16,Afternoon,2,0,2,2,2.164111,41.395009
2017S009978,Eixample,la Dreta de l'Eixample,Aragó,Thursday,November,30,11,Morning,2,0,2,2,2.162817,41.390809999999995
2017S001308,Eixample,la Dreta de l'Eixample,Pg Gràcia / Av Diagonal,Thursday,February,16,19,Afternoon,1,0,1,2,2.159495,41.396524
2017S007562,Eixample,la Dreta de l'Eixample,Balmes / Còrsega,Tuesday,September,12,16,Afternoon,1,0,1,2,2.156212,41.394178000000004
2017S008569,Eixample,la Dreta de l'Eixample,Aragó / Catalunya,Wednesday,October,18,10,Morning,1,0,1,2,2.163448,41.391077
2017S001930,Eixample,la Dreta de l'Eixample,València / Pau Claris,Thursday,March,9,14,Afternoon,1,0,1,2,2.165261,41.394135999999996
2017S010310,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia,Wednesday,December,13,14,Afternoon,1,0,1,2,2.159495,41.396524
2017S008736,Eixample,la Sagrada Família,Aragó / Lepant,Sunday,October,22,13,Morning,4,0,4,2,2.178945,41.402738
2017S003012,Eixample,la Dreta de l'Eixample,València / Catalunya,Saturday,April,1,15,Afternoon,1,0,1,2,2.1623040000000002,41.391909000000005
2017S008998,Eixample,la Dreta de l'Eixample,València / Catalunya,Tuesday,October,31,14,Afternoon,1,0,1,2,2.1623040000000002,41.391909000000005
2017S002142,Eixample,la Dreta de l'Eixample,Aragó,Friday,March,17,8,Morning,1,0,1,2,2.161887,41.390149
2017S003425,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,April,15,19,Afternoon,1,0,1,2,2.157645,41.395813000000004
2017S009120,Eixample,la Dreta de l'Eixample,Diagonal,Saturday,November,4,17,Afternoon,1,0,1,2,2.1565779999999997,41.395549
2017S009337,Eixample,la Dreta de l'Eixample,Diagonal / Augusta,Saturday,November,11,0,Night,1,0,1,2,2.155714,41.395567
2017S000013,Eixample,la Dreta de l'Eixample,Aragó / Pg Gràcia,Sunday,January,1,15,Afternoon,1,0,1,1,2.164884,41.392165000000006
